t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
subcortical_volume,CTQ_Abuse,female,Rthal,0.05 (0.081),5.35e-01,8.84e-01,No,-0.304 (0.174),8.37e-02,2.93e-01,No,171,0.008 (0.033),8.15e-01,8.78e-01,No,-0.117 (0.078),1.32e-01,1.85e-01,No,1021,0.009 (0.038),8.20e-01,9.56e-01,No,-0.134 (0.081),9.58e-02,1.26e-01,No,738
subcortical_volume,CTQ_Abuse,female,Lcaud,-0.079 (0.081),3.31e-01,8.84e-01,No,-0.092 (0.175),6.01e-01,8.50e-01,No,171,-0.055 (0.033),9.42e-02,1.32e-01,No,-0.098 (0.077),2.07e-01,2.64e-01,No,1021,-0.012 (0.038),7.45e-01,9.56e-01,No,-0.18 (0.08),2.53e-02,5.05e-02,No,738
subcortical_volume,CTQ_Abuse,female,Rcaud,-0.095 (0.081),2.41e-01,8.84e-01,No,0.008 (0.175),9.61e-01,9.61e-01,No,171,-0.062 (0.033),6.05e-02,9.41e-02,No,-0.174 (0.077),2.44e-02,5.70e-02,No,1021,0.024 (0.038),5.37e-01,9.56e-01,No,-0.272 (0.08) *,7.17e-04,3.34e-03,Yes,738
subcortical_volume,CTQ_Abuse,female,Lput,0.062 (0.08),4.43e-01,8.84e-01,No,0.303 (0.173),8.28e-02,2.93e-01,No,171,-0.146 (0.033) *,9.43e-06,6.60e-05,Yes,0.314 (0.077) *,4.40e-05,3.08e-04,Yes,1021,-0.013 (0.038),7.26e-01,9.56e-01,No,0.009 (0.081),9.07e-01,9.07e-01,No,738
subcortical_volume,CTQ_Abuse,female,Rput,0.039 (0.08),6.32e-01,8.84e-01,No,0.331 (0.174),5.84e-02,2.93e-01,No,171,-0.17 (0.033) *,2.38e-07,3.33e-06,Yes,0.205 (0.077) *,7.61e-03,2.66e-02,Yes,1021,0.019 (0.038),6.22e-01,9.56e-01,No,-0.239 (0.08) *,3.05e-03,8.54e-03,Yes,738
subcortical_volume,CTQ_Abuse,female,Lpal,0.003 (0.081),9.74e-01,9.74e-01,No,0.086 (0.176),6.26e-01,8.50e-01,No,171,0.094 (0.033) *,4.48e-03,1.25e-02,Yes,-0.303 (0.077) *,8.77e-05,4.09e-04,Yes,1021,-0.01 (0.038),7.89e-01,9.56e-01,No,-0.277 (0.08) *,5.77e-04,3.34e-03,Yes,738
subcortical_volume,CTQ_Abuse,female,Rpal,-0.041 (0.081),6.12e-01,8.84e-01,No,-0.092 (0.176),6.00e-01,8.50e-01,No,171,0.11 (0.033) *,8.39e-04,2.94e-03,Yes,-0.388 (0.077) *,4.72e-07,6.61e-06,Yes,1021,-0.021 (0.038),5.83e-01,9.56e-01,No,-0.273 (0.08) *,6.93e-04,3.34e-03,Yes,738
subcortical_volume,CTQ_Abuse,female,Lhippo,-0.057 (0.081),4.85e-01,8.84e-01,No,-0.044 (0.176),8.01e-01,9.34e-01,No,171,-0.075 (0.033) *,2.30e-02,4.02e-02,Yes,0.161 (0.077),3.74e-02,7.49e-02,No,1021,0.002 (0.038),9.52e-01,9.64e-01,No,0.215 (0.08) *,7.54e-03,1.76e-02,Yes,738
subcortical_volume,CTQ_Abuse,female,Rhippo,-0.008 (0.081),9.26e-01,9.74e-01,No,0.139 (0.176),4.30e-01,8.50e-01,No,171,-0.122 (0.033) *,2.35e-04,1.10e-03,Yes,0.135 (0.077),7.99e-02,1.40e-01,No,1021,-0.02 (0.038),5.94e-01,9.56e-01,No,0.131 (0.081),1.05e-01,1.26e-01,No,738
subcortical_volume,CTQ_Abuse,female,Lamyg,-0.021 (0.081),7.92e-01,9.74e-01,No,0.308 (0.174),7.90e-02,2.93e-01,No,171,-0.086 (0.033) *,9.40e-03,2.19e-02,Yes,0.182 (0.077),1.90e-02,5.32e-02,No,1021,-0.027 (0.038),4.88e-01,9.56e-01,No,0.152 (0.081),6.00e-02,1.05e-01,No,738
subcortical_volume,CTQ_Abuse,female,Ramyg,-0.05 (0.081),5.39e-01,8.84e-01,No,0.158 (0.176),3.70e-01,8.50e-01,No,171,-0.082 (0.033) *,1.32e-02,2.64e-02,Yes,0.129 (0.077),9.57e-02,1.49e-01,No,1021,-0.031 (0.038),4.22e-01,9.56e-01,No,-0.147 (0.08),6.79e-02,1.06e-01,No,738
subcortical_volume,CTQ_Abuse,female,Laccumb,0.139 (0.081),8.57e-02,8.84e-01,No,0.021 (0.174),9.06e-01,9.61e-01,No,171,-0.004 (0.033),9.02e-01,9.02e-01,No,-0.062 (0.078),4.21e-01,4.87e-01,No,1021,0.029 (0.038),4.53e-01,9.56e-01,No,-0.13 (0.081),1.08e-01,1.26e-01,No,738
subcortical_volume,CTQ_Abuse,female,Raccumb,0.116 (0.081),1.52e-01,8.84e-01,No,0.075 (0.175),6.68e-01,8.50e-01,No,171,-0.037 (0.033),2.61e-01,3.22e-01,No,0.047 (0.078),5.48e-01,5.48e-01,No,1021,0.025 (0.038),5.19e-01,9.56e-01,No,-0.263 (0.08) *,1.10e-03,3.85e-03,Yes,738
subcortical_volume,CTQ_Abuse,male,Lthal,-0.05 (0.091),5.87e-01,7.47e-01,No,0.219 (0.236),3.55e-01,6.21e-01,No,141,0.038 (0.041),3.54e-01,6.95e-01,No,-0.019 (0.096),8.39e-01,8.39e-01,No,638,-0.094 (0.046),4.34e-02,1.03e-01,No,0.15 (0.103),1.45e-01,3.39e-01,No,485
subcortical_volume,CTQ_Abuse,male,Rthal,-0.085 (0.091),3.53e-01,6.49e-01,No,-0.029 (0.235),9.04e-01,9.43e-01,No,141,0.04 (0.041),3.24e-01,6.95e-01,No,-0.034 (0.096),7.25e-01,8.03e-01,No,638,-0.091 (0.046),5.13e-02,1.03e-01,No,0.066 (0.103),5.21e-01,5.67e-01,No,485
subcortical_volume,CTQ_Abuse,male,Lcaud,0.072 (0.091),4.29e-01,6.68e-01,No,0.087 (0.235),7.11e-01,9.43e-01,No,141,-0.009 (0.041),8.34e-01,9.60e-01,No,-0.075 (0.096),4.32e-01,6.05e-01,No,638,-0.008 (0.047),8.66e-01,8.67e-01,No,-0.075 (0.104),4.67e-01,5.67e-01,No,485
subcortical_volume,CTQ_Abuse,male,Rcaud,0.13 (0.091),1.54e-01,5.38e-01,No,0.063 (0.234),7.88e-01,9.43e-01,No,141,-0.035 (0.041),3.97e-01,6.95e-01,No,-0.084 (0.095),3.77e-01,5.86e-01,No,638,-0.047 (0.047),3.14e-01,4.88e-01,No,-0.053 (0.103),6.07e-01,6.07e-01,No,485
subcortical_volume,CTQ_Abuse,male,Lput,0.157 (0.09),8.43e-02,5.38e-01,No,0.054 (0.233),8.18e-01,9.43e-01,No,141,-0.035 (0.041),3.93e-01,6.95e-01,No,0.203 (0.095),3.31e-02,6.62e-02,No,638,-0.091 (0.046),4.92e-02,1.03e-01,No,0.289 (0.103) *,5.11e-03,2.39e-02,Yes,485
subcortical_volume,CTQ_Abuse,male,Rput,0.178 (0.09),5.03e-02,5.38e-01,No,-0.017 (0.233),9.43e-01,9.43e-01,No,141,-0.018 (0.041),6.61e-01,8.63e-01,No,0.068 (0.096),4.76e-01,6.06e-01,No,638,-0.082 (0.046),7.84e-02,1.37e-01,No,0.154 (0.103),1.35e-01,3.39e-01,No,485
subcortical_volume,CTQ_Abuse,male,Lpal,-0.087 (0.09),3.35e-01,6.49e-01,No,-0.327 (0.233),1.62e-01,5.00e-01,No,141,0.068 (0.04),9.10e-02,5.16e-01,No,-0.434 (0.094) *,4.71e-06,3.30e-05,Yes,638,0.008 (0.047),8.67e-01,8.67e-01,No,-0.073 (0.104),4.80e-01,5.67e-01,No,485
subcortical_volume,CTQ_Abuse,male,Rpal,-0.031 (0.091),7.37e-01,7.94e-01,No,-0.276 (0.235),2.41e-01,5.63e-01,No,141,0.084 (0.041),3.87e-02,5.16e-01,No,-0.327 (0.095) *,5.79e-04,2.03e-03,Yes,638,0.014 (0.047),7.66e-01,8.67e-01,No,-0.09 (0.104),3.86e-01,5.67e-01,No,485
subcortical_volume,CTQ_Abuse,male,Lhippo,0.088 (0.09),3.32e-01,6.49e-01,No,0.357 (0.232),1.27e-01,5.00e-01,No,141,-0.031 (0.04),4.50e-01,7.00e-01,No,0.414 (0.094) *,1.30e-05,6.07e-05,Yes,638,-0.148 (0.046) *,1.32e-03,9.27e-03,Yes,0.392 (0.101) *,1.26e-04,1.76e-03,Yes,485
subcortical_volume,CTQ_Abuse,male,Rhippo,0.031 (0.089),7.29e-01,7.94e-01,No,0.576 (0.23),1.34e-02,1.87e-01,No,141,-0.038 (0.041),3.44e-01,6.95e-01,No,0.318 (0.095) *,8.32e-04,2.33e-03,Yes,638,-0.138 (0.046) *,2.91e-03,1.18e-02,Yes,0.3 (0.102) *,3.46e-03,2.39e-02,Yes,485
subcortical_volume,CTQ_Abuse,male,Lamyg,-0.016 (0.091),8.61e-01,8.61e-01,No,0.377 (0.234),1.10e-01,5.00e-01,No,141,-0.064 (0.04),1.11e-01,5.16e-01,No,0.469 (0.094) *,7.29e-07,1.02e-05,Yes,638,-0.136 (0.046) *,3.37e-03,1.18e-02,Yes,0.255 (0.102) *,1.32e-02,4.62e-02,Yes,485
subcortical_volume,CTQ_Abuse,male,Ramyg,-0.056 (0.091),5.42e-01,7.47e-01,No,0.318 (0.235),1.78e-01,5.00e-01,No,141,-0.017 (0.041),6.78e-01,8.63e-01,No,0.21 (0.095),2.77e-02,6.47e-02,No,638,-0.153 (0.046) *,9.73e-04,9.27e-03,Yes,0.065 (0.102),5.26e-01,5.67e-01,No,485
subcortical_volume,CTQ_Abuse,male,Laccumb,0.082 (0.091),3.71e-01,6.49e-01,No,0.125 (0.235),5.95e-01,9.25e-01,No,141,-0.005 (0.041),9.00e-01,9.60e-01,No,0.031 (0.096),7.45e-01,8.03e-01,No,638,-0.024 (0.047),6.01e-01,7.65e-01,No,0.101 (0.104),3.29e-01,5.67e-01,No,485
subcortical_volume,CTQ_Abuse,male,Raccumb,0.138 (0.091),1.30e-01,5.38e-01,No,-0.251 (0.234),2.85e-01,5.71e-01,No,141,0.002 (0.041),9.60e-01,9.60e-01,No,0.169 (0.095),7.68e-02,1.34e-01,No,638,-0.025 (0.047),5.97e-01,7.65e-01,No,0.086 (0.104),4.06e-01,5.67e-01,No,485
subcortical_volume,CTQ_Neglect,female,Lthal,0.028 (0.08),7.23e-01,7.78e-01,No,-0.255 (0.172),1.40e-01,3.93e-01,No,171,-0.018 (0.035),6.09e-01,7.11e-01,No,-0.068 (0.081),4.04e-01,4.71e-01,No,1021,0.016 (0.04),6.92e-01,9.68e-01,No,0.042 (0.084),6.22e-01,6.70e-01,No,738
subcortical_volume,CTQ_Neglect,female,Rthal,0.038 (0.079),6.29e-01,7.33e-01,No,-0.291 (0.172),9.17e-02,3.21e-01,No,171,-0.003 (0.035),9.37e-01,9.37e-01,No,-0.108 (0.081),1.84e-01,2.34e-01,No,1021,0.016 (0.04),6.83e-01,9.68e-01,No,-0.143 (0.084),8.99e-02,1.40e-01,No,738
subcortical_volume,CTQ_Neglect,female,Lcaud,-0.066 (0.08),4.09e-01,6.41e-01,No,-0.108 (0.172),5.30e-01,8.16e-01,No,171,-0.003 (0.035),9.31e-01,9.37e-01,No,-0.137 (0.081),9.19e-02,1.70e-01,No,1021,-0.018 (0.04),6.56e-01,9.68e-01,No,-0.173 (0.084),3.92e-02,7.84e-02,No,738
subcortical_volume,CTQ_Neglect,female,Rcaud,-0.084 (0.08),2.95e-01,6.41e-01,No,-0.009 (0.172),9.57e-01,9.57e-01,No,171,-0.018 (0.035),6.05e-01,7.11e-01,No,-0.203 (0.081) *,1.23e-02,4.30e-02,Yes,1021,-0.022 (0.04),5.73e-01,9.68e-01,No,-0.24 (0.084) *,4.19e-03,1.47e-02,Yes,738
subcortical_volume,CTQ_Neglect,female,Lput,0.073 (0.079),3.57e-01,6.41e-01,No,0.304 (0.17),7.67e-02,3.21e-01,No,171,-0.095 (0.035) *,5.77e-03,2.89e-02,Yes,0.3 (0.081) *,2.21e-04,1.54e-03,Yes,1021,0.002 (0.04),9.68e-01,9.69e-01,No,0.0 (0.084),9.98e-01,9.98e-01,No,738
subcortical_volume,CTQ_Neglect,female,Rput,0.039 (0.079),6.19e-01,7.33e-01,No,0.335 (0.171),5.14e-02,3.21e-01,No,171,-0.095 (0.035) *,6.19e-03,2.89e-02,Yes,0.171 (0.081),3.54e-02,8.26e-02,No,1021,-0.008 (0.04),8.41e-01,9.69e-01,No,-0.221 (0.084) *,8.46e-03,2.37e-02,Yes,738
subcortical_volume,CTQ_Neglect,female,Lpal,-0.078 (0.08),3.27e-01,6.41e-01,No,0.133 (0.172),4.42e-01,7.74e-01,No,171,0.059 (0.035),8.83e-02,2.06e-01,No,-0.291 (0.081) *,3.35e-04,1.56e-03,Yes,1021,-0.027 (0.04),5.00e-01,9.68e-01,No,-0.261 (0.083) *,1.83e-03,1.26e-02,Yes,738
subcortical_volume,CTQ_Neglect,female,Rpal,-0.083 (0.08),2.98e-01,6.41e-01,No,-0.073 (0.172),6.72e-01,8.55e-01,No,171,0.094 (0.034) *,6.11e-03,2.89e-02,Yes,-0.4 (0.08) *,7.69e-07,1.08e-05,Yes,1021,-0.041 (0.04),2.96e-01,9.68e-01,No,-0.251 (0.083) *,2.69e-03,1.26e-02,Yes,738
subcortical_volume,CTQ_Neglect,female,Lhippo,-0.066 (0.08),4.12e-01,6.41e-01,No,-0.046 (0.173),7.91e-01,9.22e-01,No,171,-0.031 (0.035),3.74e-01,5.82e-01,No,0.135 (0.081),9.74e-02,1.70e-01,No,1021,0.038 (0.04),3.43e-01,9.68e-01,No,0.186 (0.084),2.68e-02,6.26e-02,No,738
subcortical_volume,CTQ_Neglect,female,Rhippo,-0.046 (0.08),5.64e-01,7.33e-01,No,0.16 (0.173),3.55e-01,7.09e-01,No,171,-0.08 (0.035),2.15e-02,7.52e-02,No,0.123 (0.081),1.30e-01,2.02e-01,No,1021,0.029 (0.04),4.76e-01,9.68e-01,No,0.095 (0.084),2.56e-01,2.99e-01,No,738
subcortical_volume,CTQ_Neglect,female,Lamyg,0.003 (0.079),9.69e-01,9.69e-01,No,0.292 (0.171),9.08e-02,3.21e-01,No,171,-0.067 (0.035),5.18e-02,1.45e-01,No,0.184 (0.081),2.34e-02,6.56e-02,No,1021,-0.037 (0.04),3.58e-01,9.68e-01,No,0.166 (0.084),4.82e-02,8.43e-02,No,738
subcortical_volume,CTQ_Neglect,female,Ramyg,-0.077 (0.08),3.36e-01,6.41e-01,No,0.168 (0.172),3.32e-01,7.09e-01,No,171,-0.05 (0.035),1.47e-01,2.93e-01,No,0.117 (0.081),1.49e-01,2.09e-01,No,1021,-0.07 (0.04),7.81e-02,9.68e-01,No,-0.108 (0.084),1.99e-01,2.53e-01,No,738
subcortical_volume,CTQ_Neglect,female,Laccumb,0.175 (0.079),2.74e-02,3.84e-01,No,0.016 (0.17),9.24e-01,9.57e-01,No,171,-0.025 (0.035),4.72e-01,6.61e-01,No,-0.04 (0.081),6.21e-01,6.21e-01,No,1021,-0.002 (0.04),9.69e-01,9.69e-01,No,-0.111 (0.084),1.86e-01,2.53e-01,No,738
subcortical_volume,CTQ_Neglect,female,Raccumb,0.106 (0.079),1.86e-01,6.41e-01,No,0.094 (0.172),5.83e-01,8.16e-01,No,171,-0.043 (0.035),2.12e-01,3.71e-01,No,0.062 (0.081),4.46e-01,4.80e-01,No,1021,0.008 (0.04),8.37e-01,9.69e-01,No,-0.255 (0.084) *,2.37e-03,1.26e-02,Yes,738
subcortical_volume,CTQ_Neglect,male,Lthal,0.031 (0.09),7.36e-01,7.92e-01,No,0.144 (0.233),5.39e-01,8.38e-01,No,141,0.006 (0.043),8.91e-01,8.91e-01,No,-0.002 (0.1),9.81e-01,9.81e-01,No,638,-0.108 (0.048),2.50e-02,3.51e-01,No,0.187 (0.107),8.08e-02,2.26e-01,No,485
subcortical_volume,CTQ_Neglect,male,Rthal,-0.058 (0.09),5.22e-01,7.09e-01,No,-0.058 (0.233),8.03e-01,8.65e-01,No,141,-0.021 (0.043),6.31e-01,8.12e-01,No,0.008 (0.1),9.33e-01,9.81e-01,No,638,-0.05 (0.048),3.02e-01,8.33e-01,No,0.061 (0.108),5.74e-01,6.46e-01,No,485
subcortical_volume,CTQ_Neglect,male,Lcaud,0.071 (0.09),4.34e-01,7.09e-01,No,0.093 (0.233),6.89e-01,8.65e-01,No,141,0.046 (0.043),2.78e-01,8.12e-01,No,-0.121 (0.1),2.25e-01,3.15e-01,No,638,0.013 (0.048),7.92e-01,9.24e-01,No,-0.089 (0.108),4.09e-01,5.20e-01,No,485
subcortical_volume,CTQ_Neglect,male,Rcaud,0.129 (0.09),1.53e-01,4.84e-01,No,0.073 (0.232),7.53e-01,8.65e-01,No,141,0.036 (0.043),3.96e-01,8.12e-01,No,-0.137 (0.1),1.71e-01,2.66e-01,No,638,0.022 (0.048),6.55e-01,8.33e-01,No,-0.092 (0.108),3.91e-01,5.20e-01,No,485
subcortical_volume,CTQ_Neglect,male,Lput,0.125 (0.09),1.66e-01,4.84e-01,No,0.093 (0.231),6.88e-01,8.65e-01,No,141,0.037 (0.043),3.89e-01,8.12e-01,No,0.15 (0.1),1.32e-01,2.30e-01,No,638,0.005 (0.048),9.22e-01,9.71e-01,No,0.241 (0.107),2.47e-02,1.04e-01,No,485
subcortical_volume,CTQ_Neglect,male,Rput,0.157 (0.09),8.18e-02,4.84e-01,No,0.014 (0.231),9.51e-01,9.51e-01,No,141,0.032 (0.043),4.54e-01,8.12e-01,No,0.029 (0.1),7.71e-01,9.81e-01,No,638,0.002 (0.048),9.71e-01,9.71e-01,No,0.114 (0.107),2.91e-01,5.20e-01,No,485
subcortical_volume,CTQ_Neglect,male,Lpal,-0.085 (0.089),3.45e-01,6.90e-01,No,-0.335 (0.23),1.48e-01,4.77e-01,No,141,0.023 (0.042),5.80e-01,8.12e-01,No,-0.415 (0.099) *,2.94e-05,2.00e-04,Yes,638,0.043 (0.048),3.80e-01,8.33e-01,No,-0.102 (0.108),3.45e-01,5.20e-01,No,485
subcortical_volume,CTQ_Neglect,male,Rpal,-0.01 (0.09),9.08e-01,9.08e-01,No,-0.296 (0.232),2.04e-01,4.77e-01,No,141,0.017 (0.043),6.96e-01,8.12e-01,No,-0.293 (0.099) *,3.31e-03,9.28e-03,Yes,638,0.041 (0.048),3.99e-01,8.33e-01,No,-0.114 (0.107),2.89e-01,5.20e-01,No,485
subcortical_volume,CTQ_Neglect,male,Lhippo,0.061 (0.089),4.92e-01,7.09e-01,No,0.386 (0.23),9.56e-02,4.46e-01,No,141,-0.011 (0.042),7.86e-01,8.47e-01,No,0.406 (0.099) *,4.28e-05,2.00e-04,Yes,638,-0.067 (0.048),1.61e-01,8.33e-01,No,0.372 (0.106) *,5.08e-04,7.11e-03,Yes,485
subcortical_volume,CTQ_Neglect,male,Rhippo,0.1 (0.088),2.54e-01,5.93e-01,No,0.516 (0.226),2.41e-02,2.87e-01,No,141,-0.043 (0.043),3.09e-01,8.12e-01,No,0.334 (0.099) *,8.00e-04,2.80e-03,Yes,638,-0.034 (0.048),4.81e-01,8.33e-01,No,0.26 (0.107),1.57e-02,1.04e-01,No,485
subcortical_volume,CTQ_Neglect,male,Lamyg,-0.127 (0.089),1.58e-01,4.84e-01,No,0.474 (0.23),4.10e-02,2.87e-01,No,141,-0.018 (0.042),6.75e-01,8.12e-01,No,0.447 (0.098) *,6.42e-06,8.99e-05,Yes,638,-0.058 (0.048),2.26e-01,8.33e-01,No,0.234 (0.107),2.97e-02,1.04e-01,No,485
subcortical_volume,CTQ_Neglect,male,Ramyg,-0.046 (0.09),6.08e-01,7.09e-01,No,0.306 (0.232),1.91e-01,4.77e-01,No,141,0.017 (0.043),6.89e-01,8.12e-01,No,0.185 (0.1),6.37e-02,1.27e-01,No,638,-0.025 (0.048),6.06e-01,8.33e-01,No,0.01 (0.108),9.25e-01,9.25e-01,No,485
subcortical_volume,CTQ_Neglect,male,Laccumb,0.052 (0.09),5.68e-01,7.09e-01,No,0.158 (0.233),5.00e-01,8.38e-01,No,141,0.025 (0.043),5.62e-01,8.12e-01,No,0.006 (0.1),9.52e-01,9.81e-01,No,638,-0.029 (0.048),5.52e-01,8.33e-01,No,0.111 (0.108),3.01e-01,5.20e-01,No,485
subcortical_volume,CTQ_Neglect,male,Raccumb,0.123 (0.09),1.73e-01,4.84e-01,No,-0.228 (0.232),3.27e-01,6.54e-01,No,141,-0.021 (0.043),6.30e-01,8.12e-01,No,0.188 (0.1),5.93e-02,1.27e-01,No,638,0.024 (0.048),6.27e-01,8.33e-01,No,0.056 (0.108),6.00e-01,6.46e-01,No,485
surface_area,CTQ_Abuse,female,L_bankssts_surfavg,0.211 (0.08),8.90e-03,2.02e-01,No,-0.25 (0.172),1.49e-01,3.97e-01,No,171,-0.057 (0.033),8.46e-02,2.88e-01,No,-0.022 (0.078),7.77e-01,8.38e-01,No,1020,0.019 (0.038),6.12e-01,9.84e-01,No,-0.045 (0.081),5.79e-01,6.96e-01,No,736
surface_area,CTQ_Abuse,female,L_caudalanteriorcingulate_surfavg,-0.023 (0.081),7.78e-01,9.71e-01,No,-0.04 (0.176),8.19e-01,9.24e-01,No,171,-0.047 (0.033),1.59e-01,4.67e-01,No,0.045 (0.078),5.58e-01,7.39e-01,No,1020,0.006 (0.038),8.79e-01,9.84e-01,No,0.048 (0.081),5.54e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,L_caudalmiddlefrontal_surfavg,-0.004 (0.081),9.59e-01,9.71e-01,No,0.222 (0.175),2.07e-01,4.41e-01,No,171,0.019 (0.033),5.64e-01,7.52e-01,No,-0.035 (0.078),6.54e-01,7.67e-01,No,1020,0.002 (0.038),9.53e-01,9.84e-01,No,0.175 (0.081),3.00e-02,1.95e-01,No,736
surface_area,CTQ_Abuse,female,L_cuneus_surfavg,0.102 (0.08),2.01e-01,6.87e-01,No,-0.469 (0.172),7.17e-03,6.79e-02,No,171,-0.012 (0.033),7.23e-01,8.65e-01,No,0.116 (0.078),1.34e-01,2.94e-01,No,1020,-0.045 (0.038),2.38e-01,9.84e-01,No,0.044 (0.081),5.89e-01,6.96e-01,No,736
surface_area,CTQ_Abuse,female,L_entorhil_surfavg,-0.289 (0.078) *,3.01e-04,2.04e-02,Yes,0.221 (0.169),1.93e-01,4.36e-01,No,171,-0.016 (0.033),6.20e-01,8.11e-01,No,0.195 (0.077),1.20e-02,6.28e-02,No,1020,-0.019 (0.038),6.28e-01,9.84e-01,No,0.121 (0.081),1.34e-01,3.66e-01,No,736
surface_area,CTQ_Abuse,female,L_fusiform_surfavg,0.099 (0.081),2.22e-01,6.87e-01,No,-0.244 (0.175),1.64e-01,3.98e-01,No,171,-0.109 (0.033) *,9.08e-04,1.03e-02,Yes,0.216 (0.077) *,5.28e-03,3.56e-02,Yes,1020,0.009 (0.038),8.08e-01,9.84e-01,No,0.022 (0.081),7.83e-01,8.32e-01,No,736
surface_area,CTQ_Abuse,female,L_inferiorparietal_surfavg,0.102 (0.081),2.09e-01,6.87e-01,No,-0.204 (0.175),2.44e-01,4.55e-01,No,171,0.006 (0.033),8.51e-01,9.34e-01,No,-0.167 (0.077),3.18e-02,1.20e-01,No,1020,0.008 (0.038),8.31e-01,9.84e-01,No,0.086 (0.081),2.86e-01,6.41e-01,No,736
surface_area,CTQ_Abuse,female,L_inferiortemporal_surfavg,-0.231 (0.079),4.01e-03,1.36e-01,No,0.01 (0.171),9.55e-01,9.65e-01,No,171,-0.042 (0.033),2.07e-01,5.21e-01,No,0.091 (0.078),2.39e-01,4.30e-01,No,1020,0.005 (0.038),8.98e-01,9.84e-01,No,0.146 (0.081),7.06e-02,2.53e-01,No,736
surface_area,CTQ_Abuse,female,L_isthmuscingulate_surfavg,0.105 (0.081),1.98e-01,6.87e-01,No,-0.217 (0.175),2.16e-01,4.44e-01,No,171,-0.068 (0.033),3.94e-02,1.67e-01,No,-0.026 (0.077),7.37e-01,8.08e-01,No,1020,-0.012 (0.038),7.63e-01,9.84e-01,No,-0.066 (0.081),4.14e-01,6.61e-01,No,736
surface_area,CTQ_Abuse,female,L_lateraloccipital_surfavg,0.145 (0.079),6.63e-02,4.39e-01,No,-0.582 (0.17) *,7.73e-04,2.63e-02,Yes,171,0.055 (0.033),9.43e-02,3.05e-01,No,0.141 (0.077),6.77e-02,2.09e-01,No,1020,-0.026 (0.038),4.92e-01,9.84e-01,No,-0.121 (0.081),1.35e-01,3.66e-01,No,736
surface_area,CTQ_Abuse,female,L_lateralorbitofrontal_surfavg,-0.092 (0.081),2.58e-01,7.02e-01,No,0.054 (0.175),7.59e-01,9.06e-01,No,171,-0.089 (0.033) *,7.14e-03,4.85e-02,Yes,0.301 (0.077) *,9.72e-05,1.32e-03,Yes,1020,-0.022 (0.038),5.61e-01,9.84e-01,No,0.147 (0.081),6.86e-02,2.53e-01,No,736
surface_area,CTQ_Abuse,female,L_lingual_surfavg,-0.074 (0.081),3.64e-01,7.75e-01,No,-0.163 (0.175),3.53e-01,5.45e-01,No,171,-0.057 (0.033),8.34e-02,2.88e-01,No,0.324 (0.077) *,2.87e-05,6.51e-04,Yes,1020,-0.039 (0.038),3.05e-01,9.84e-01,No,0.052 (0.081),5.23e-01,6.85e-01,No,736
surface_area,CTQ_Abuse,female,L_medialorbitofrontal_surfavg,-0.191 (0.08),1.82e-02,2.87e-01,No,0.088 (0.173),6.14e-01,7.88e-01,No,171,-0.002 (0.033),9.60e-01,9.62e-01,No,-0.029 (0.078),7.11e-01,8.04e-01,No,1020,-0.028 (0.038),4.67e-01,9.84e-01,No,-0.129 (0.081),1.11e-01,3.59e-01,No,736
surface_area,CTQ_Abuse,female,L_middletemporal_surfavg,0.032 (0.081),6.94e-01,9.71e-01,No,-0.066 (0.176),7.07e-01,8.74e-01,No,171,-0.012 (0.033),7.25e-01,8.65e-01,No,-0.093 (0.078),2.29e-01,4.30e-01,No,1020,0.015 (0.038),6.89e-01,9.84e-01,No,0.031 (0.081),6.98e-01,7.78e-01,No,736
surface_area,CTQ_Abuse,female,L_parahippocampal_surfavg,-0.142 (0.081),7.92e-02,4.49e-01,No,0.225 (0.174),1.99e-01,4.36e-01,No,171,-0.123 (0.033) *,1.99e-04,4.52e-03,Yes,0.062 (0.077),4.22e-01,6.25e-01,No,1020,0.005 (0.038),8.91e-01,9.84e-01,No,-0.079 (0.081),3.30e-01,6.41e-01,No,736
surface_area,CTQ_Abuse,female,L_paracentral_surfavg,0.072 (0.079),3.65e-01,7.75e-01,No,0.486 (0.17),4.81e-03,6.54e-02,No,171,0.026 (0.033),4.30e-01,6.72e-01,No,-0.078 (0.078),3.17e-01,5.26e-01,No,1020,0.023 (0.038),5.51e-01,9.84e-01,No,-0.016 (0.081),8.47e-01,8.73e-01,No,736
surface_area,CTQ_Abuse,female,L_parsopercularis_surfavg,-0.038 (0.081),6.45e-01,9.65e-01,No,0.13 (0.176),4.59e-01,6.42e-01,No,171,-0.065 (0.033),4.95e-02,1.98e-01,No,0.128 (0.077),9.96e-02,2.45e-01,No,1020,-0.044 (0.038),2.57e-01,9.84e-01,No,0.126 (0.081),1.20e-01,3.66e-01,No,736
