phenotype_names,CTQ_Term,Sex,Region,Effect_Size_Ped,p_value_Ped,q_value_Ped,Significant_Ped,Sample_Size_Ped,Effect_Size_YA,p_value_YA,q_value_YA,Significant_YA,Sample_Size_YA,Effect_Size_OA,p_value_OA,q_value_OA,Significant_OA,Sample_Size_OA,Beta_Ped,Beta_YA,Beta_OA,Sex_Comparison_p,Stronger_Sex,Age_Comparison_p,Stronger_Age,Sex_Comparison_p_YA,Stronger_Sex_YA,Sex_Comparison_p_OA,Stronger_Sex_OA
surface_area,CTQ_Abuse,female,R_inferiorparietal_surfavg,-0.069 (0.073),0.345,0.888,No,189,-0.073 (0.029) *,0.0122,0.0287,Yes,1163,-0.024 (0.034),0.476,0.61,No,864,-0.069,-0.073,-0.024,,,0.2747982075114206,YA,0.077356275,female,0.35995314904794395,male
surface_area,CTQ_Abuse,female,R_inferiortemporal_surfavg,-0.024 (0.073),0.741,0.938,No,189,0.1 (0.029) *,0.0006,0.00314,Yes,1163,0.082 (0.034),0.0165,0.056,No,864,-0.024,0.1,0.082,,,0.6865804586046971,YA,0.002669994,female,0.043786346,female
surface_area,CTQ_Abuse,female,R_isthmuscingulate_surfavg,0.038 (0.073),0.605,0.938,No,189,0.001 (0.029),0.971,0.985,No,1163,-0.029 (0.034),0.399,0.568,No,864,0.038,0.001,-0.029,,,0.5047127094893475,OA,0.13074825352025177,male,0.9257122764810117,female
surface_area,CTQ_Abuse,female,R_lateraloccipital_surfavg,-0.005 (0.073),0.946,0.969,No,189,0.15 (0.029) *,2.98e-07,3.38e-06,Yes,1163,0.094 (0.034) *,0.00547,0.0248,Yes,864,-0.005,0.15,0.094,,,0.20620577590143396,YA,0.003571229,female,0.40974061866423783,female
surface_area,CTQ_Abuse,female,R_lateralorbitofrontal_surfavg,-0.163 (0.072),0.0246,0.558,No,189,0.009 (0.029),0.765,0.839,No,1163,0.01 (0.034),0.762,0.823,No,864,-0.163,0.009,0.01,,,0.9822625602977977,OA,0.45673818137787503,male,0.49010906769326557,male
surface_area,CTQ_Abuse,female,R_lingual_surfavg,0.049 (0.073),0.507,0.932,No,189,0.084 (0.029) *,0.00426,0.0126,Yes,1163,0.04 (0.034),0.241,0.372,No,864,0.049,0.084,0.04,,,0.3260634386401762,YA,0.08449376,female,0.737050228,female
surface_area,CTQ_Abuse,female,R_medialorbitofrontal_surfavg,-0.063 (0.073),0.393,0.888,No,189,0.171 (0.029) *,4.12e-09,7e-08,Yes,1163,0.213 (0.033) *,2.74e-10,1.86e-08,Yes,864,-0.063,0.171,0.213,,,0.33225377903363373,OA,0.10453839605568072,female,0.035314189,female
surface_area,CTQ_Abuse,female,R_middletemporal_surfavg,0.184 (0.072),0.0111,0.378,No,189,0.073 (0.029) *,0.0133,0.0302,Yes,1163,0.101 (0.034) *,0.00292,0.0181,Yes,864,0.184,0.073,0.101,,,0.5305011294492352,OA,0.058259894,female,0.015134530566093485,female
surface_area,CTQ_Abuse,female,R_parahippocampal_surfavg,-0.087 (0.073),0.232,0.812,No,189,-0.07 (0.029) *,0.0168,0.0356,Yes,1163,-0.062 (0.034),0.0683,0.141,No,864,-0.087,-0.07,-0.062,,,0.8582342801340395,YA,0.8644462225728691,female,0.8958594424543171,female
surface_area,CTQ_Abuse,female,R_paracentral_surfavg,-0.04 (0.073),0.585,0.938,No,189,-0.023 (0.029),0.433,0.567,No,1163,-0.03 (0.034),0.381,0.564,No,864,-0.04,-0.023,-0.03,,,0.8762514907982117,OA,0.296648662,male,0.38991062559948597,male
surface_area,CTQ_Abuse,female,R_parsopercularis_surfavg,0.034 (0.073),0.638,0.938,No,189,-0.067 (0.029) *,0.0214,0.0427,Yes,1163,-0.049 (0.034),0.148,0.28,No,864,0.034,-0.067,-0.049,,,0.6880454211873102,YA,0.018220396,female,0.9255674503341302,male
surface_area,CTQ_Abuse,female,R_parsorbitalis_surfavg,-0.022 (0.073),0.759,0.938,No,189,0.099 (0.029) *,0.000719,0.00349,Yes,1163,0.066 (0.034),0.0539,0.118,No,864,-0.022,0.099,0.066,,,0.4600891323631635,YA,0.6684043928918499,female,0.6270358362959443,female
surface_area,CTQ_Abuse,female,R_parstriangularis_surfavg,0.062 (0.073),0.398,0.888,No,189,0.054 (0.029),0.0679,0.115,No,1163,-0.009 (0.034),0.794,0.831,No,864,0.062,0.054,-0.009,,,0.16100786276226775,YA,0.814778748,female,0.5634286209200696,male
surface_area,CTQ_Abuse,female,R_pericalcarine_surfavg,0.128 (0.073),0.0794,0.6,No,189,0.021 (0.029),0.473,0.596,No,1163,-0.047 (0.034),0.168,0.288,No,864,0.128,0.021,-0.047,,,0.1304050140637223,OA,0.6401493105568212,female,0.13096004621223534,female
surface_area,CTQ_Abuse,female,R_postcentral_surfavg,-0.027 (0.073),0.713,0.938,No,189,-0.079 (0.029) *,0.0072,0.0193,Yes,1163,-0.029 (0.034),0.401,0.568,No,864,-0.027,-0.079,-0.029,,,0.2648475248907469,YA,0.2963025353889126,female,0.896104704,male
surface_area,CTQ_Abuse,female,R_posteriorcingulate_surfavg,0.038 (0.073),0.602,0.938,No,189,-0.041 (0.029),0.161,0.243,No,1163,0.005 (0.034),0.888,0.896,No,864,0.038,-0.041,0.005,,,0.30625542467796274,YA,0.5098154744476551,female,0.23990608397707636,male
surface_area,CTQ_Abuse,female,R_precentral_surfavg,0.019 (0.073),0.793,0.946,No,189,-0.094 (0.029) *,0.00138,0.00552,Yes,1163,-0.026 (0.034),0.452,0.61,No,864,0.019,-0.094,-0.026,,,0.12908374937122047,YA,0.025298596247562255,female,0.8813837743865653,male
surface_area,CTQ_Abuse,female,R_precuneus_surfavg,-0.024 (0.073),0.746,0.938,No,189,-0.049 (0.029),0.098,0.162,No,1163,-0.115 (0.034) *,0.000722,0.00614,Yes,864,-0.024,-0.049,-0.115,,,0.13948970701798213,OA,0.5646539958563925,male,0.2019348182300844,female
surface_area,CTQ_Abuse,female,R_rostralanteriorcingulate_surfavg,-0.003 (0.073),0.969,0.969,No,189,-0.154 (0.029) *,1.3e-07,1.77e-06,Yes,1163,-0.095 (0.034) *,0.00511,0.0248,Yes,864,-0.003,-0.154,-0.095,,,0.1826428653206229,YA,0.033298138,female,0.099921454,female
surface_area,CTQ_Abuse,female,R_rostralmiddlefrontal_surfavg,-0.014 (0.073),0.844,0.952,No,189,-0.003 (0.029),0.929,0.957,No,1163,-0.092 (0.034) *,0.00708,0.0301,Yes,864,-0.014,-0.003,-0.092,,,0.047221773,OA,0.3496143094532762,male,0.2860660500677876,female
surface_area,CTQ_Abuse,female,R_superiorfrontal_surfavg,0.054 (0.073),0.46,0.893,No,189,0.003 (0.029),0.907,0.952,No,1163,0.021 (0.034),0.544,0.646,No,864,0.054,0.003,0.021,,,0.6889976010638499,OA,0.6708240559529335,male,0.6017815421258652,female
surface_area,CTQ_Abuse,female,R_superiorparietal_surfavg,-0.082 (0.073),0.261,0.812,No,189,-0.038 (0.029),0.2,0.29,No,1163,-0.123 (0.034) *,0.000291,0.0033,Yes,864,-0.082,-0.038,-0.123,,,0.057028353,OA,0.091118537,male,0.015709985,female
surface_area,CTQ_Abuse,female,R_superiortemporal_surfavg,0.032 (0.073),0.661,0.938,No,189,0.0 (0.029),0.991,0.991,No,1163,0.042 (0.034),0.222,0.359,No,864,0.032,0,0.042,,,0.35018697748642946,OA,0.9661055427036846,male,0.34167985,female
surface_area,CTQ_Abuse,female,R_supramargil_surfavg,0.014 (0.073),0.854,0.952,No,189,-0.085 (0.029) *,0.00372,0.0115,Yes,1163,-0.096 (0.034) *,0.00463,0.0242,Yes,864,0.014,-0.085,-0.096,,,0.8052515478527731,OA,0.7323658578116352,female,0.014405857513158704,female
surface_area,CTQ_Abuse,female,R_frontalpole_surfavg,0.012 (0.073),0.872,0.957,No,189,0.187 (0.029) *,1.25e-10,2.84e-09,Yes,1163,0.153 (0.034) *,6.31e-06,0.000107,Yes,864,0.012,0.187,0.153,,,0.4363250336875302,YA,0.3474759175383677,female,0.18568564165731094,female
surface_area,CTQ_Abuse,female,R_temporalpole_surfavg,0.01 (0.073),0.891,0.962,No,189,0.199 (0.029) *,7.66e-12,2.6e-10,Yes,1163,0.138 (0.034) *,4.88e-05,0.000664,Yes,864,0.01,0.199,0.138,,,0.1626605392295879,YA,0.036702462,female,0.42191432468076284,male
surface_area,CTQ_Abuse,female,R_transversetemporal_surfavg,-0.109 (0.073),0.136,0.771,No,189,-0.074 (0.029) *,0.0117,0.0285,Yes,1163,-0.012 (0.034),0.73,0.801,No,864,-0.109,-0.074,-0.012,,,0.16719131878318438,YA,0.3595250168403563,female,0.7654848617912251,male
surface_area,CTQ_Abuse,female,R_insula_surfavg,0.063 (0.073),0.386,0.888,No,189,-0.021 (0.029),0.473,0.596,No,1163,-0.052 (0.034),0.127,0.246,No,864,0.063,-0.021,-0.052,,,0.4901202416595951,OA,0.8985025332978447,male,0.9552895629336176,male
surface_area,CTQ_Abuse,male,L_bankssts_surfavg,-0.036 (0.08),0.653,0.931,No,159,-0.053 (0.037),0.148,0.437,No,742,-0.036 (0.041),0.385,0.623,No,585,-0.036,-0.053,-0.036,,,0.758566514,YA,0.4944790613668193,female,0.7940044569159226,male
surface_area,CTQ_Abuse,male,L_caudalanteriorcingulate_surfavg,0.052 (0.08),0.516,0.895,No,159,0.05 (0.037),0.177,0.48,No,742,-0.096 (0.041),0.0196,0.222,No,585,0.052,0.05,-0.096,,,0.008277772,OA,0.014437429409595248,female,0.420297122,male
surface_area,CTQ_Abuse,male,L_caudalmiddlefrontal_surfavg,-0.057 (0.08),0.479,0.895,No,159,-0.004 (0.037),0.914,0.987,No,742,-0.032 (0.041),0.443,0.645,No,585,-0.057,-0.004,-0.032,,,0.6132580990330894,OA,0.19429079929267923,female,0.5131792109345288,female
surface_area,CTQ_Abuse,male,L_cuneus_surfavg,0.098 (0.079),0.221,0.892,No,159,-0.0 (0.037),1,1,No,742,0.052 (0.041),0.206,0.554,No,585,0.098,0,0.052,,,0.34766196526044846,OA,0.8317382463914824,female,0.1510397364860252,male
surface_area,CTQ_Abuse,male,L_entorhil_surfavg,-0.064 (0.08),0.426,0.895,No,159,0.027 (0.037),0.461,0.713,No,742,0.048 (0.041),0.25,0.554,No,585,-0.064,0.027,0.048,,,0.7043379824883853,OA,0.9830370571030032,male,0.2937612002375647,female
surface_area,CTQ_Abuse,male,L_fusiform_surfavg,-0.084 (0.08),0.294,0.892,No,159,-0.05 (0.037),0.174,0.48,No,742,0.029 (0.041),0.49,0.666,No,585,-0.084,-0.05,0.029,,,0.153760404,YA,0.27569992986698755,female,0.30527496741773175,male
surface_area,CTQ_Abuse,male,L_inferiorparietal_surfavg,-0.073 (0.08),0.363,0.892,No,159,-0.066 (0.037),0.0741,0.272,No,742,0.004 (0.041),0.917,0.931,No,585,-0.073,-0.066,0.004,,,0.2059385102615625,YA,0.7812665836743107,female,0.332191345,female
surface_area,CTQ_Abuse,male,L_inferiortemporal_surfavg,-0.032 (0.08),0.688,0.931,No,159,0.036 (0.037),0.331,0.592,No,742,0.005 (0.041),0.896,0.925,No,585,-0.032,0.036,0.005,,,0.5757226806256344,YA,0.4058136156068488,female,0.21789655635155936,female
surface_area,CTQ_Abuse,male,L_isthmuscingulate_surfavg,0.016 (0.08),0.845,0.968,No,159,-0.003 (0.037),0.938,0.987,No,742,-0.088 (0.041),0.0342,0.333,No,585,0.016,-0.003,-0.088,,,0.12408383027428127,OA,0.15388103216210114,female,0.21029969885459465,male
surface_area,CTQ_Abuse,male,L_lateraloccipital_surfavg,0.052 (0.08),0.514,0.895,No,159,0.083 (0.037),0.0242,0.183,No,742,0.029 (0.041),0.49,0.666,No,585,0.052,0.083,0.029,,,0.3282318907192967,YA,0.897808965,female,0.42169729851887716,female
surface_area,CTQ_Abuse,male,L_lateralorbitofrontal_surfavg,-0.068 (0.08),0.394,0.892,No,159,-0.029 (0.037),0.425,0.704,No,742,0.048 (0.041),0.242,0.554,No,585,-0.068,-0.029,0.048,,,0.1644683932961084,OA,0.3953001504359466,male,0.7648600832469583,female
surface_area,CTQ_Abuse,male,L_lingual_surfavg,0.07 (0.08),0.378,0.892,No,159,-0.039 (0.037),0.293,0.563,No,742,0.08 (0.041),0.0519,0.374,No,585,0.07,-0.039,0.08,,,0.031501312,OA,0.18757270603673315,male,0.06458753,male
surface_area,CTQ_Abuse,male,L_medialorbitofrontal_surfavg,-0.01 (0.08),0.896,0.968,No,159,0.017 (0.037),0.649,0.891,No,742,0.032 (0.041),0.446,0.645,No,585,-0.01,0.017,0.032,,,0.7865238365365301,OA,0.092037858,female,0.5253126028634469,female
surface_area,CTQ_Abuse,male,L_middletemporal_surfavg,-0.212 (0.078),0.00723,0.446,No,159,0.02 (0.037),0.59,0.836,No,742,0.071 (0.041),0.0845,0.41,No,585,-0.212,0.02,0.071,,,0.3563439420566228,OA,0.18645098859547016,female,0.3468980090186511,female
surface_area,CTQ_Abuse,male,L_parahippocampal_surfavg,-0.119 (0.079),0.136,0.892,No,159,-0.075 (0.037),0.0404,0.211,No,742,0.019 (0.041),0.639,0.749,No,585,-0.119,-0.075,0.019,,,0.089371712,YA,0.4662323811637794,female,0.30524106890223335,female
surface_area,CTQ_Abuse,male,L_paracentral_surfavg,-0.088 (0.08),0.272,0.892,No,159,-0.043 (0.037),0.245,0.532,No,742,-0.107 (0.041),0.00971,0.165,No,585,-0.088,-0.043,-0.107,,,0.2453349411070378,OA,0.3075389235604402,male,0.2160331979717749,male
surface_area,CTQ_Abuse,male,L_parsopercularis_surfavg,0.139 (0.079),0.0808,0.785,No,159,0.071 (0.037),0.0532,0.226,No,742,-0.041 (0.041),0.321,0.623,No,585,0.139,0.071,-0.041,,,0.043021644,YA,0.000478153,female,0.3997230109091372,female
surface_area,CTQ_Abuse,male,L_parsorbitalis_surfavg,0.04 (0.08),0.619,0.931,No,159,0.156 (0.036) *,1.92e-05,0.0013,Yes,742,0.066 (0.041),0.11,0.49,No,585,0.04,0.156,0.066,,,0.099887799,YA,0.3633147264746075,male,0.3771889369790755,female
surface_area,CTQ_Abuse,male,L_parstriangularis_surfavg,0.059 (0.08),0.458,0.895,No,159,0.065 (0.037),0.076,0.272,No,742,0.06 (0.041),0.144,0.547,No,585,0.059,0.065,0.06,,,0.9278311803707346,YA,0.11544101524285755,male,0.1980365563968487,male
surface_area,CTQ_Abuse,male,L_pericalcarine_surfavg,0.161 (0.079),0.0421,0.501,No,159,-0.016 (0.037),0.655,0.891,No,742,0.042 (0.041),0.315,0.623,No,585,0.161,-0.016,0.042,,,0.2950896698789154,OA,0.30768276432219954,female,0.019626903,female
surface_area,CTQ_Abuse,male,L_postcentral_surfavg,-0.079 (0.08),0.32,0.892,No,159,-0.021 (0.037),0.577,0.834,No,742,-0.065 (0.041),0.115,0.49,No,585,-0.079,-0.021,-0.065,,,0.4263021758620764,OA,0.5657134075201895,female,0.9701396694392213,female
surface_area,CTQ_Abuse,male,L_posteriorcingulate_surfavg,-0.003 (0.08),0.971,0.971,No,159,-0.011 (0.037),0.761,0.925,No,742,-0.122 (0.041),0.00302,0.0837,No,585,-0.003,-0.011,-0.122,,,0.044020673,OA,0.4566885989006477,female,0.027083417,male
surface_area,CTQ_Abuse,male,L_precentral_surfavg,0.06 (0.08),0.45,0.895,No,159,0.028 (0.037),0.454,0.713,No,742,-0.005 (0.041),0.898,0.925,No,585,0.06,0.028,-0.005,,,0.5514530739669297,YA,0.06129155,female,0.23220932343114065,female
surface_area,CTQ_Abuse,male,L_precuneus_surfavg,-0.133 (0.079),0.0946,0.79,No,159,-0.087 (0.037),0.0174,0.147,No,742,-0.078 (0.041),0.059,0.374,No,585,-0.133,-0.087,-0.078,,,0.8701170341726476,YA,0.33692683562579817,male,0.8806934499549839,female
surface_area,CTQ_Abuse,male,L_rostralanteriorcingulate_surfavg,-0.107 (0.079),0.179,0.892,No,159,-0.011 (0.037),0.761,0.925,No,742,-0.038 (0.041),0.36,0.623,No,585,-0.107,-0.011,-0.038,,,0.6258971435608163,OA,0.29713111700881867,female,0.5009186244372812,female
surface_area,CTQ_Abuse,male,L_rostralmiddlefrontal_surfavg,-0.077 (0.08),0.336,0.892,No,159,0.076 (0.037),0.0378,0.211,No,742,-0.049 (0.041),0.233,0.554,No,585,-0.077,0.076,-0.049,,,0.023892378542830883,YA,0.092646707,male,0.985097212,male
surface_area,CTQ_Abuse,male,L_superiorfrontal_surfavg,-0.013 (0.08),0.872,0.968,No,159,0.021 (0.037),0.561,0.829,No,742,0.027 (0.041),0.514,0.673,No,585,-0.013,0.021,0.027,,,0.9137366283437027,OA,0.7177145276445589,female,0.7652968135972338,female
surface_area,CTQ_Abuse,male,L_superiorparietal_surfavg,0.07 (0.08),0.381,0.892,No,159,-0.042 (0.037),0.256,0.532,No,742,-0.001 (0.041),0.976,0.976,No,585,0.07,-0.042,-0.001,,,0.4591487979488962,YA,0.5515696749493364,male,0.3909715620021257,female
surface_area,CTQ_Abuse,male,L_superiortemporal_surfavg,0.01 (0.08),0.905,0.968,No,159,0.038 (0.037),0.306,0.563,No,742,0.05 (0.041),0.223,0.554,No,585,0.01,0.038,0.05,,,0.8282470130061439,OA,0.48187492295711865,female,0.6003052826239952,female
surface_area,CTQ_Abuse,male,L_supramargil_surfavg,0.033 (0.08),0.676,0.931,No,159,-0.003 (0.037),0.944,0.987,No,742,0.037 (0.041),0.369,0.623,No,585,0.033,-0.003,0.037,,,0.470254997,OA,0.7660950955161194,female,0.5373813580461446,female
surface_area,CTQ_Abuse,male,L_frontalpole_surfavg,-0.011 (0.08),0.89,0.968,No,159,0.133 (0.036) *,0.000289,0.00656,Yes,742,0.06 (0.041),0.145,0.547,No,585,-0.011,0.133,0.06,,,0.18344880257615026,YA,0.059164635,female,0.008313328,female
surface_area,CTQ_Abuse,male,L_temporalpole_surfavg,-0.009 (0.08),0.913,0.968,No,159,0.059 (0.037),0.111,0.358,No,742,0.12 (0.041),0.00369,0.0837,No,585,-0.009,0.059,0.12,,,0.267029672,OA,0.36905764614636816,female,0.4470068569104353,female
surface_area,CTQ_Abuse,male,L_transversetemporal_surfavg,0.019 (0.08),0.812,0.968,No,159,-0.007 (0.037),0.858,0.987,No,742,-0.022 (0.041),0.597,0.712,No,585,0.019,-0.007,-0.022,,,0.7866051024179865,OA,0.717884823,female,0.7513492629778715,male
surface_area,CTQ_Abuse,male,L_insula_surfavg,-0.004 (0.08),0.956,0.971,No,159,0.005 (0.037),0.887,0.987,No,742,0.017 (0.041),0.68,0.783,No,585,-0.004,0.005,0.017,,,0.8285539531834754,OA,0.8317258137820631,female,0.9257361372427331,female
surface_area,CTQ_Abuse,male,R_bankssts_surfavg,-0.034 (0.08),0.674,0.931,No,159,-0.12 (0.036) *,0.00107,0.0181,Yes,742,-0.077 (0.041),0.063,0.374,No,585,-0.034,-0.12,-0.077,,,0.43326344403627837,YA,0.45228782915578924,male,0.23190200393563076,male
surface_area,CTQ_Abuse,male,R_caudalanteriorcingulate_surfavg,0.04 (0.08),0.62,0.931,No,159,0.004 (0.037),0.907,0.987,No,742,-0.052 (0.041),0.209,0.554,No,585,0.04,0.004,-0.052,,,0.31186795264489575,OA,0.033092625,female,0.198191254,male
surface_area,CTQ_Abuse,male,R_caudalmiddlefrontal_surfavg,0.087 (0.08),0.277,0.892,No,159,0.048 (0.037),0.196,0.513,No,742,-0.016 (0.041),0.693,0.785,No,585,0.087,0.048,-0.016,,,0.24788353778843186,YA,0.2175413727764779,male,0.3409783473098993,female
surface_area,CTQ_Abuse,male,R_cuneus_surfavg,0.171 (0.079),0.031,0.501,No,159,0.01 (0.037),0.779,0.925,No,742,0.037 (0.041),0.377,0.623,No,585,0.171,0.01,0.037,,,0.6259137367796979,OA,0.26850752610512263,female,0.2879811536925079,male
surface_area,CTQ_Abuse,male,R_entorhil_surfavg,0.007 (0.08),0.935,0.968,No,159,0.042 (0.037),0.25,0.532,No,742,0.055 (0.041),0.18,0.554,No,585,0.007,0.042,0.055,,,0.8141092749697332,OA,0.039592714,female,0.4310846083066713,female
surface_area,CTQ_Abuse,male,R_fusiform_surfavg,-0.16 (0.079),0.0442,0.501,No,159,-0.038 (0.037),0.306,0.563,No,742,0.039 (0.041),0.347,0.623,No,585,-0.16,-0.038,0.039,,,0.16450647364458426,OA,0.095318146,female,0.23282735735097448,male
surface_area,CTQ_Abuse,male,R_inferiorparietal_surfavg,0.079 (0.08),0.322,0.892,No,159,0.01 (0.037),0.778,0.925,No,742,-0.073 (0.041),0.0782,0.409,No,585,0.079,0.01,-0.073,,,0.13361348262847206,OA,0.077356275,female,0.35995314904794395,male
surface_area,CTQ_Abuse,male,R_inferiortemporal_surfavg,-0.077 (0.08),0.335,0.892,No,159,-0.041 (0.037),0.266,0.532,No,742,-0.026 (0.041),0.533,0.684,No,585,-0.077,-0.041,-0.026,,,0.7864149695966218,YA,0.002669994,female,0.043786346,female
surface_area,CTQ_Abuse,male,R_isthmuscingulate_surfavg,0.075 (0.08),0.347,0.892,No,159,0.072 (0.037),0.0508,0.226,No,742,-0.024 (0.041),0.569,0.712,No,585,0.075,0.072,-0.024,,,0.082819286,YA,0.13074825352025177,male,0.9257122764810117,female
surface_area,CTQ_Abuse,male,R_lateraloccipital_surfavg,-0.008 (0.08),0.92,0.968,No,159,0.014 (0.037),0.713,0.925,No,742,0.05 (0.041),0.228,0.554,No,585,-0.008,0.014,0.05,,,0.5154857444371388,OA,0.003571229,female,0.40974061866423783,female
surface_area,CTQ_Abuse,male,R_lateralorbitofrontal_surfavg,-0.059 (0.08),0.459,0.895,No,159,0.044 (0.037),0.233,0.532,No,742,0.047 (0.041),0.261,0.554,No,585,-0.059,0.044,0.047,,,0.9567405454801392,OA,0.45673818137787503,male,0.49010906769326557,male
surface_area,CTQ_Abuse,male,R_lingual_surfavg,0.082 (0.08),0.307,0.892,No,159,0.003 (0.037),0.937,0.987,No,742,0.022 (0.041),0.59,0.712,No,585,0.082,0.003,0.022,,,0.7316740730478193,OA,0.08449376,female,0.737050228,female
surface_area,CTQ_Abuse,male,R_medialorbitofrontal_surfavg,-0.129 (0.079),0.105,0.79,No,159,0.096 (0.037),0.00858,0.0834,No,742,0.103 (0.041),0.0127,0.172,No,585,-0.129,0.096,0.103,,,0.8984881812269423,OA,0.10453839605568072,female,0.035314189,female
surface_area,CTQ_Abuse,male,R_middletemporal_surfavg,-0.196 (0.078),0.0131,0.446,No,159,-0.016 (0.037),0.67,0.894,No,742,-0.029 (0.041),0.477,0.666,No,585,-0.196,-0.016,-0.029,,,0.814446364,OA,0.058259894,female,0.015134530566093485,female
surface_area,CTQ_Abuse,male,R_parahippocampal_surfavg,-0.104 (0.079),0.191,0.892,No,159,-0.062 (0.037),0.0923,0.314,No,742,-0.055 (0.041),0.185,0.554,No,585,-0.104,-0.062,-0.055,,,0.8991445093821664,YA,0.8644462225728691,female,0.8958594424543171,female
surface_area,CTQ_Abuse,male,R_paracentral_surfavg,0.093 (0.079),0.244,0.892,No,159,-0.072 (0.037),0.0503,0.226,No,742,-0.076 (0.041),0.066,0.374,No,585,0.093,-0.072,-0.076,,,0.9421455745062994,OA,0.296648662,male,0.38991062559948597,male
surface_area,CTQ_Abuse,male,R_parsopercularis_surfavg,0.055 (0.08),0.488,0.895,No,159,0.044 (0.037),0.23,0.532,No,742,-0.054 (0.041),0.189,0.554,No,585,0.055,0.044,-0.054,,,0.076765196,OA,0.018220396,female,0.9255674503341302,male
surface_area,CTQ_Abuse,male,R_parsorbitalis_surfavg,-0.031 (0.08),0.695,0.931,No,159,0.079 (0.037),0.0323,0.211,No,742,0.04 (0.041),0.338,0.623,No,585,-0.031,0.079,0.04,,,0.479997569,YA,0.6684043928918499,female,0.6270358362959443,female
surface_area,CTQ_Abuse,male,R_parstriangularis_surfavg,0.006 (0.08),0.94,0.968,No,159,0.043 (0.037),0.241,0.532,No,742,0.022 (0.041),0.588,0.712,No,585,0.006,0.043,0.022,,,0.704436717,YA,0.814778748,female,0.5634286209200696,male
surface_area,CTQ_Abuse,male,R_pericalcarine_surfavg,0.176 (0.079),0.0266,0.501,No,159,-0.001 (0.037),0.987,1,No,742,0.034 (0.041),0.412,0.623,No,585,0.176,-0.001,0.034,,,0.527533376,OA,0.6401493105568212,female,0.13096004621223534,female
surface_area,CTQ_Abuse,male,R_postcentral_surfavg,0.051 (0.08),0.526,0.895,No,159,-0.03 (0.037),0.422,0.704,No,742,-0.036 (0.041),0.384,0.623,No,585,0.051,-0.03,-0.036,,,0.9136924994753224,OA,0.2963025353889126,female,0.896104704,male
surface_area,CTQ_Abuse,male,R_posteriorcingulate_surfavg,-0.074 (0.08),0.351,0.892,No,159,-0.01 (0.037),0.789,0.925,No,742,-0.058 (0.041),0.162,0.554,No,585,-0.074,-0.01,-0.058,,,0.3857881394331524,OA,0.5098154744476551,female,0.23990608397707636,male
surface_area,CTQ_Abuse,male,R_precentral_surfavg,0.008 (0.08),0.92,0.968,No,159,0.011 (0.037),0.77,0.925,No,742,-0.034 (0.041),0.412,0.623,No,585,0.008,0.011,-0.034,,,0.41666333650465925,OA,0.025298596247562255,female,0.8813837743865653,male
surface_area,CTQ_Abuse,male,R_precuneus_surfavg,-0.01 (0.08),0.897,0.968,No,159,-0.076 (0.037),0.0396,0.211,No,742,-0.047 (0.041),0.258,0.554,No,585,-0.01,-0.076,-0.047,,,0.5993749570032842,YA,0.5646539958563925,male,0.2019348182300844,female
surface_area,CTQ_Abuse,male,R_rostralanteriorcingulate_surfavg,0.052 (0.08),0.519,0.895,No,159,-0.055 (0.037),0.132,0.409,No,742,-0.007 (0.041),0.863,0.925,No,585,0.052,-0.055,-0.007,,,0.38588096531754634,YA,0.033298138,female,0.099921454,female
surface_area,CTQ_Abuse,male,R_rostralmiddlefrontal_surfavg,-0.031 (0.08),0.699,0.931,No,159,0.041 (0.037),0.261,0.532,No,742,-0.035 (0.041),0.393,0.623,No,585,-0.031,0.041,-0.035,,,0.1700586454033215,YA,0.3496143094532762,male,0.2860660500677876,female
surface_area,CTQ_Abuse,male,R_superiorfrontal_surfavg,-0.091 (0.079),0.255,0.892,No,159,0.023 (0.037),0.538,0.813,No,742,-0.007 (0.041),0.863,0.925,No,585,-0.091,0.023,-0.007,,,0.5882356119662897,YA,0.6708240559529335,male,0.6017815421258652,female
surface_area,CTQ_Abuse,male,R_superiorparietal_surfavg,-0.033 (0.08),0.675,0.931,No,159,-0.117 (0.037) *,0.00144,0.0195,Yes,742,0.006 (0.041),0.882,0.925,No,585,-0.033,-0.117,0.006,,,0.025805673848501298,YA,0.091118537,male,0.015709985,female
surface_area,CTQ_Abuse,male,R_superiortemporal_surfavg,0.018 (0.08),0.819,0.968,No,159,0.002 (0.037),0.961,0.99,No,742,-0.009 (0.041),0.821,0.915,No,585,0.018,0.002,-0.009,,,0.8426631182208959,OA,0.9661055427036846,male,0.34167985,female
surface_area,CTQ_Abuse,male,R_supramargil_surfavg,0.03 (0.08),0.712,0.931,No,159,-0.069 (0.037),0.0616,0.246,No,742,0.035 (0.041),0.401,0.623,No,585,0.03,-0.069,0.035,,,0.060269980373830245,YA,0.7323658578116352,female,0.014405857513158704,female
surface_area,CTQ_Abuse,male,R_frontalpole_surfavg,-0.071 (0.08),0.375,0.892,No,159,0.144 (0.036) *,8.52e-05,0.0029,Yes,742,0.083 (0.041),0.0452,0.374,No,585,-0.071,0.144,0.083,,,0.2646722855890731,YA,0.3474759175383677,female,0.18568564165731094,female
surface_area,CTQ_Abuse,male,R_temporalpole_surfavg,-0.009 (0.08),0.914,0.968,No,159,0.103 (0.037),0.00486,0.0551,No,742,0.18 (0.041) *,1.22e-05,0.00083,Yes,585,-0.009,0.103,0.18,,,0.15603100897406597,OA,0.036702462,female,0.42191432468076284,male
